"EffectiveTime","FieldName","Region","Value"
"21-Dec-2019 00:15:00","WIND_ACTUAL","ALL",176
"21-Dec-2019 00:30:00","WIND_ACTUAL","ALL",197
"21-Dec-2019 00:45:00","WIND_ACTUAL","ALL",207
"21-Dec-2019 01:00:00","WIND_ACTUAL","ALL",197
"21-Dec-2019 01:15:00","WIND_ACTUAL","ALL",163
"21-Dec-2019 01:30:00","WIND_ACTUAL","ALL",159
"21-Dec-2019 01:45:00","WIND_ACTUAL","ALL",159
"21-Dec-2019 02:00:00","WIND_ACTUAL","ALL",154
"21-Dec-2019 02:15:00","WIND_ACTUAL","ALL",178
"21-Dec-2019 02:30:00","WIND_ACTUAL","ALL",183
"21-Dec-2019 02:45:00","WIND_ACTUAL","ALL",172
"21-Dec-2019 03:00:00","WIND_ACTUAL","ALL",166
"21-Dec-2019 03:15:00","WIND_ACTUAL","ALL",163
"21-Dec-2019 03:30:00","WIND_ACTUAL","ALL",177
"21-Dec-2019 03:45:00","WIND_ACTUAL","ALL",172
"21-Dec-2019 04:00:00","WIND_ACTUAL","ALL",160
"21-Dec-2019 04:15:00","WIND_ACTUAL","ALL",144
"21-Dec-2019 04:30:00","WIND_ACTUAL","ALL",159
"21-Dec-2019 04:45:00","WIND_ACTUAL","ALL",161
"21-Dec-2019 05:00:00","WIND_ACTUAL","ALL",157
"21-Dec-2019 05:15:00","WIND_ACTUAL","ALL",138
"21-Dec-2019 05:30:00","WIND_ACTUAL","ALL",130
"21-Dec-2019 05:45:00","WIND_ACTUAL","ALL",126
"21-Dec-2019 06:00:00","WIND_ACTUAL","ALL",133
"21-Dec-2019 06:15:00","WIND_ACTUAL","ALL",133
"21-Dec-2019 06:30:00","WIND_ACTUAL","ALL",127
"21-Dec-2019 06:45:00","WIND_ACTUAL","ALL",121
"21-Dec-2019 07:00:00","WIND_ACTUAL","ALL",118
"21-Dec-2019 07:15:00","WIND_ACTUAL","ALL",114
"21-Dec-2019 07:30:00","WIND_ACTUAL","ALL",123
"21-Dec-2019 07:45:00","WIND_ACTUAL","ALL",160
"21-Dec-2019 08:00:00","WIND_ACTUAL","ALL",185
"21-Dec-2019 08:15:00","WIND_ACTUAL","ALL",178
"21-Dec-2019 08:30:00","WIND_ACTUAL","ALL",158
"21-Dec-2019 08:45:00","WIND_ACTUAL","ALL",129
"21-Dec-2019 09:00:00","WIND_ACTUAL","ALL",122
"21-Dec-2019 09:15:00","WIND_ACTUAL","ALL",119
"21-Dec-2019 09:30:00","WIND_ACTUAL","ALL",136
"21-Dec-2019 09:45:00","WIND_ACTUAL","ALL",125
"21-Dec-2019 10:00:00","WIND_ACTUAL","ALL",131
"21-Dec-2019 10:15:00","WIND_ACTUAL","ALL",112
"21-Dec-2019 10:30:00","WIND_ACTUAL","ALL",124
"21-Dec-2019 10:45:00","WIND_ACTUAL","ALL",148
"21-Dec-2019 11:00:00","WIND_ACTUAL","ALL",125
"21-Dec-2019 11:15:00","WIND_ACTUAL","ALL",120
"21-Dec-2019 11:30:00","WIND_ACTUAL","ALL",110
"21-Dec-2019 11:45:00","WIND_ACTUAL","ALL",96
"21-Dec-2019 12:00:00","WIND_ACTUAL","ALL",70
"21-Dec-2019 12:15:00","WIND_ACTUAL","ALL",49
"21-Dec-2019 12:30:00","WIND_ACTUAL","ALL",42
"21-Dec-2019 12:45:00","WIND_ACTUAL","ALL",36
"21-Dec-2019 13:00:00","WIND_ACTUAL","ALL",23
"21-Dec-2019 13:15:00","WIND_ACTUAL","ALL",19
"21-Dec-2019 13:30:00","WIND_ACTUAL","ALL",20
"21-Dec-2019 13:45:00","WIND_ACTUAL","ALL",19
"21-Dec-2019 14:00:00","WIND_ACTUAL","ALL",21
"21-Dec-2019 14:15:00","WIND_ACTUAL","ALL",22
"21-Dec-2019 14:30:00","WIND_ACTUAL","ALL",15
"21-Dec-2019 14:45:00","WIND_ACTUAL","ALL",11
"21-Dec-2019 15:00:00","WIND_ACTUAL","ALL",14
"21-Dec-2019 15:15:00","WIND_ACTUAL","ALL",15
"21-Dec-2019 15:30:00","WIND_ACTUAL","ALL",9
"21-Dec-2019 15:45:00","WIND_ACTUAL","ALL",11
"21-Dec-2019 16:00:00","WIND_ACTUAL","ALL",12
"21-Dec-2019 16:15:00","WIND_ACTUAL","ALL",15
"21-Dec-2019 16:30:00","WIND_ACTUAL","ALL",23
"21-Dec-2019 16:45:00","WIND_ACTUAL","ALL",31
"21-Dec-2019 17:00:00","WIND_ACTUAL","ALL",40
"21-Dec-2019 17:15:00","WIND_ACTUAL","ALL",45
"21-Dec-2019 17:30:00","WIND_ACTUAL","ALL",55
"21-Dec-2019 17:45:00","WIND_ACTUAL","ALL",59
"21-Dec-2019 18:00:00","WIND_ACTUAL","ALL",76
"21-Dec-2019 18:15:00","WIND_ACTUAL","ALL",79
"21-Dec-2019 18:30:00","WIND_ACTUAL","ALL",83
"21-Dec-2019 18:45:00","WIND_ACTUAL","ALL",101
"21-Dec-2019 19:00:00","WIND_ACTUAL","ALL",121
"21-Dec-2019 19:15:00","WIND_ACTUAL","ALL",124
"21-Dec-2019 19:30:00","WIND_ACTUAL","ALL",127
"21-Dec-2019 19:45:00","WIND_ACTUAL","ALL",145
"21-Dec-2019 20:00:00","WIND_ACTUAL","ALL",163
"21-Dec-2019 20:15:00","WIND_ACTUAL","ALL",166
"21-Dec-2019 20:30:00","WIND_ACTUAL","ALL",197
"21-Dec-2019 20:45:00","WIND_ACTUAL","ALL",227
"21-Dec-2019 21:00:00","WIND_ACTUAL","ALL",278
"21-Dec-2019 21:15:00","WIND_ACTUAL","ALL",309
"21-Dec-2019 21:30:00","WIND_ACTUAL","ALL",342
"21-Dec-2019 21:45:00","WIND_ACTUAL","ALL",424
"21-Dec-2019 22:00:00","WIND_ACTUAL","ALL",452
"21-Dec-2019 22:15:00","WIND_ACTUAL","ALL",527
"21-Dec-2019 22:30:00","WIND_ACTUAL","ALL",583
"21-Dec-2019 22:45:00","WIND_ACTUAL","ALL",569
"21-Dec-2019 23:00:00","WIND_ACTUAL","ALL",686
"21-Dec-2019 23:15:00","WIND_ACTUAL","ALL",709
"21-Dec-2019 23:30:00","WIND_ACTUAL","ALL",771
"21-Dec-2019 23:45:00","WIND_ACTUAL","ALL",799
"22-Dec-2019 00:00:00","WIND_ACTUAL","ALL",815
"22-Dec-2019 00:15:00","WIND_ACTUAL","ALL",771
"22-Dec-2019 00:30:00","WIND_ACTUAL","ALL",770
"22-Dec-2019 00:45:00","WIND_ACTUAL","ALL",746
"22-Dec-2019 01:00:00","WIND_ACTUAL","ALL",876
"22-Dec-2019 01:15:00","WIND_ACTUAL","ALL",898
"22-Dec-2019 01:30:00","WIND_ACTUAL","ALL",1009
"22-Dec-2019 01:45:00","WIND_ACTUAL","ALL",1044
"22-Dec-2019 02:00:00","WIND_ACTUAL","ALL",1040
"22-Dec-2019 02:15:00","WIND_ACTUAL","ALL",1070
"22-Dec-2019 02:30:00","WIND_ACTUAL","ALL",964
"22-Dec-2019 02:45:00","WIND_ACTUAL","ALL",1024
"22-Dec-2019 03:00:00","WIND_ACTUAL","ALL",1107
"22-Dec-2019 03:15:00","WIND_ACTUAL","ALL",1108
"22-Dec-2019 03:30:00","WIND_ACTUAL","ALL",1232
"22-Dec-2019 03:45:00","WIND_ACTUAL","ALL",1309
"22-Dec-2019 04:00:00","WIND_ACTUAL","ALL",1349
"22-Dec-2019 04:15:00","WIND_ACTUAL","ALL",1384
"22-Dec-2019 04:30:00","WIND_ACTUAL","ALL",1372
"22-Dec-2019 04:45:00","WIND_ACTUAL","ALL",1404
"22-Dec-2019 05:00:00","WIND_ACTUAL","ALL",1380
"22-Dec-2019 05:15:00","WIND_ACTUAL","ALL",1456
"22-Dec-2019 05:30:00","WIND_ACTUAL","ALL",1392
"22-Dec-2019 05:45:00","WIND_ACTUAL","ALL",1361
"22-Dec-2019 06:00:00","WIND_ACTUAL","ALL",1287
"22-Dec-2019 06:15:00","WIND_ACTUAL","ALL",1240
"22-Dec-2019 06:30:00","WIND_ACTUAL","ALL",1265
"22-Dec-2019 06:45:00","WIND_ACTUAL","ALL",1200
"22-Dec-2019 07:00:00","WIND_ACTUAL","ALL",1283
"22-Dec-2019 07:15:00","WIND_ACTUAL","ALL",1164
"22-Dec-2019 07:30:00","WIND_ACTUAL","ALL",1098
"22-Dec-2019 07:45:00","WIND_ACTUAL","ALL",1085
"22-Dec-2019 08:00:00","WIND_ACTUAL","ALL",1032
"22-Dec-2019 08:15:00","WIND_ACTUAL","ALL",972
"22-Dec-2019 08:30:00","WIND_ACTUAL","ALL",923
"22-Dec-2019 08:45:00","WIND_ACTUAL","ALL",875
"22-Dec-2019 09:00:00","WIND_ACTUAL","ALL",828
"22-Dec-2019 09:15:00","WIND_ACTUAL","ALL",822
"22-Dec-2019 09:30:00","WIND_ACTUAL","ALL",811
"22-Dec-2019 09:45:00","WIND_ACTUAL","ALL",781
"22-Dec-2019 10:00:00","WIND_ACTUAL","ALL",792
"22-Dec-2019 10:15:00","WIND_ACTUAL","ALL",775
"22-Dec-2019 10:30:00","WIND_ACTUAL","ALL",795
"22-Dec-2019 10:45:00","WIND_ACTUAL","ALL",829
"22-Dec-2019 11:00:00","WIND_ACTUAL","ALL",869
"22-Dec-2019 11:15:00","WIND_ACTUAL","ALL",936
"22-Dec-2019 11:30:00","WIND_ACTUAL","ALL",1018
"22-Dec-2019 11:45:00","WIND_ACTUAL","ALL",1077
"22-Dec-2019 12:00:00","WIND_ACTUAL","ALL",1135
"22-Dec-2019 12:15:00","WIND_ACTUAL","ALL",1316
"22-Dec-2019 12:30:00","WIND_ACTUAL","ALL",1348
"22-Dec-2019 12:45:00","WIND_ACTUAL","ALL",1453
"22-Dec-2019 13:00:00","WIND_ACTUAL","ALL",1460
"22-Dec-2019 13:15:00","WIND_ACTUAL","ALL",1472
"22-Dec-2019 13:30:00","WIND_ACTUAL","ALL",1526
"22-Dec-2019 13:45:00","WIND_ACTUAL","ALL",1577
"22-Dec-2019 14:00:00","WIND_ACTUAL","ALL",1660
"22-Dec-2019 14:15:00","WIND_ACTUAL","ALL",1677
"22-Dec-2019 14:30:00","WIND_ACTUAL","ALL",1772
"22-Dec-2019 14:45:00","WIND_ACTUAL","ALL",1808
"22-Dec-2019 15:00:00","WIND_ACTUAL","ALL",1658
"22-Dec-2019 15:15:00","WIND_ACTUAL","ALL",1648
"22-Dec-2019 15:30:00","WIND_ACTUAL","ALL",1671
"22-Dec-2019 15:45:00","WIND_ACTUAL","ALL",1684
"22-Dec-2019 16:00:00","WIND_ACTUAL","ALL",1893
"22-Dec-2019 16:15:00","WIND_ACTUAL","ALL",2036
"22-Dec-2019 16:30:00","WIND_ACTUAL","ALL",2188
"22-Dec-2019 16:45:00","WIND_ACTUAL","ALL",2241
"22-Dec-2019 17:00:00","WIND_ACTUAL","ALL",2313
"22-Dec-2019 17:15:00","WIND_ACTUAL","ALL",2368
"22-Dec-2019 17:30:00","WIND_ACTUAL","ALL",2432
"22-Dec-2019 17:45:00","WIND_ACTUAL","ALL",2490
"22-Dec-2019 18:00:00","WIND_ACTUAL","ALL",2599
"22-Dec-2019 18:15:00","WIND_ACTUAL","ALL",2510
"22-Dec-2019 18:30:00","WIND_ACTUAL","ALL",2489
"22-Dec-2019 18:45:00","WIND_ACTUAL","ALL",2534
"22-Dec-2019 19:00:00","WIND_ACTUAL","ALL",2472
"22-Dec-2019 19:15:00","WIND_ACTUAL","ALL",2441
"22-Dec-2019 19:30:00","WIND_ACTUAL","ALL",2461
"22-Dec-2019 19:45:00","WIND_ACTUAL","ALL",2456
"22-Dec-2019 20:00:00","WIND_ACTUAL","ALL",2501
"22-Dec-2019 20:15:00","WIND_ACTUAL","ALL",2556
"22-Dec-2019 20:30:00","WIND_ACTUAL","ALL",2574
"22-Dec-2019 20:45:00","WIND_ACTUAL","ALL",2507
"22-Dec-2019 21:00:00","WIND_ACTUAL","ALL",2546
"22-Dec-2019 21:15:00","WIND_ACTUAL","ALL",2671
"22-Dec-2019 21:30:00","WIND_ACTUAL","ALL",2644
"22-Dec-2019 21:45:00","WIND_ACTUAL","ALL",2626
"22-Dec-2019 22:00:00","WIND_ACTUAL","ALL",2668
"22-Dec-2019 22:15:00","WIND_ACTUAL","ALL",2648
"22-Dec-2019 22:30:00","WIND_ACTUAL","ALL",2659
"22-Dec-2019 22:45:00","WIND_ACTUAL","ALL",2692
"22-Dec-2019 23:00:00","WIND_ACTUAL","ALL",2726
"22-Dec-2019 23:15:00","WIND_ACTUAL","ALL",2691
"22-Dec-2019 23:30:00","WIND_ACTUAL","ALL",2669
"22-Dec-2019 23:45:00","WIND_ACTUAL","ALL",2668
"23-Dec-2019 00:00:00","WIND_ACTUAL","ALL",2490
"23-Dec-2019 00:15:00","WIND_ACTUAL","ALL",2455
"23-Dec-2019 00:30:00","WIND_ACTUAL","ALL",2535
"23-Dec-2019 00:45:00","WIND_ACTUAL","ALL",2678
"23-Dec-2019 01:00:00","WIND_ACTUAL","ALL",2816
"23-Dec-2019 01:15:00","WIND_ACTUAL","ALL",2707
"23-Dec-2019 01:30:00","WIND_ACTUAL","ALL",2588
"23-Dec-2019 01:45:00","WIND_ACTUAL","ALL",2525
"23-Dec-2019 02:00:00","WIND_ACTUAL","ALL",2536
"23-Dec-2019 02:15:00","WIND_ACTUAL","ALL",2488
"23-Dec-2019 02:30:00","WIND_ACTUAL","ALL",2468
"23-Dec-2019 02:45:00","WIND_ACTUAL","ALL",2470
"23-Dec-2019 03:00:00","WIND_ACTUAL","ALL",2450
"23-Dec-2019 03:15:00","WIND_ACTUAL","ALL",2442
"23-Dec-2019 03:30:00","WIND_ACTUAL","ALL",2427
"23-Dec-2019 03:45:00","WIND_ACTUAL","ALL",2419
"23-Dec-2019 04:00:00","WIND_ACTUAL","ALL",2421
"23-Dec-2019 04:15:00","WIND_ACTUAL","ALL",2421
"23-Dec-2019 04:30:00","WIND_ACTUAL","ALL",2398
"23-Dec-2019 04:45:00","WIND_ACTUAL","ALL",2398
"23-Dec-2019 05:00:00","WIND_ACTUAL","ALL",2389
"23-Dec-2019 05:15:00","WIND_ACTUAL","ALL",2448
"23-Dec-2019 05:30:00","WIND_ACTUAL","ALL",2458
"23-Dec-2019 05:45:00","WIND_ACTUAL","ALL",2486
"23-Dec-2019 06:00:00","WIND_ACTUAL","ALL",2526
"23-Dec-2019 06:15:00","WIND_ACTUAL","ALL",2748
"23-Dec-2019 06:30:00","WIND_ACTUAL","ALL",2688
"23-Dec-2019 06:45:00","WIND_ACTUAL","ALL",2638
"23-Dec-2019 07:00:00","WIND_ACTUAL","ALL",2644
"23-Dec-2019 07:15:00","WIND_ACTUAL","ALL",2782
"23-Dec-2019 07:30:00","WIND_ACTUAL","ALL",2827
"23-Dec-2019 07:45:00","WIND_ACTUAL","ALL",2987
"23-Dec-2019 08:00:00","WIND_ACTUAL","ALL",3041
"23-Dec-2019 08:15:00","WIND_ACTUAL","ALL",2998
"23-Dec-2019 08:30:00","WIND_ACTUAL","ALL",2958
"23-Dec-2019 08:45:00","WIND_ACTUAL","ALL",2927
"23-Dec-2019 09:00:00","WIND_ACTUAL","ALL",2830
"23-Dec-2019 09:15:00","WIND_ACTUAL","ALL",2739
"23-Dec-2019 09:30:00","WIND_ACTUAL","ALL",2585
"23-Dec-2019 09:45:00","WIND_ACTUAL","ALL",2500
"23-Dec-2019 10:00:00","WIND_ACTUAL","ALL",2481
"23-Dec-2019 10:15:00","WIND_ACTUAL","ALL",2382
"23-Dec-2019 10:30:00","WIND_ACTUAL","ALL",2254
"23-Dec-2019 10:45:00","WIND_ACTUAL","ALL",2201
"23-Dec-2019 11:00:00","WIND_ACTUAL","ALL",2177
"23-Dec-2019 11:15:00","WIND_ACTUAL","ALL",2184
"23-Dec-2019 11:30:00","WIND_ACTUAL","ALL",2119
"23-Dec-2019 11:45:00","WIND_ACTUAL","ALL",2027
"23-Dec-2019 12:00:00","WIND_ACTUAL","ALL",1929
"23-Dec-2019 12:15:00","WIND_ACTUAL","ALL",1854
"23-Dec-2019 12:30:00","WIND_ACTUAL","ALL",1775
"23-Dec-2019 12:45:00","WIND_ACTUAL","ALL",1822
"23-Dec-2019 13:00:00","WIND_ACTUAL","ALL",1812
"23-Dec-2019 13:15:00","WIND_ACTUAL","ALL",1782
"23-Dec-2019 13:30:00","WIND_ACTUAL","ALL",1718
"23-Dec-2019 13:45:00","WIND_ACTUAL","ALL",1564
"23-Dec-2019 14:00:00","WIND_ACTUAL","ALL",1521
"23-Dec-2019 14:15:00","WIND_ACTUAL","ALL",1411
"23-Dec-2019 14:30:00","WIND_ACTUAL","ALL",1367
"23-Dec-2019 14:45:00","WIND_ACTUAL","ALL",1338
"23-Dec-2019 15:00:00","WIND_ACTUAL","ALL",1270
"23-Dec-2019 15:15:00","WIND_ACTUAL","ALL",1235
"23-Dec-2019 15:30:00","WIND_ACTUAL","ALL",1151
"23-Dec-2019 15:45:00","WIND_ACTUAL","ALL",1149
"23-Dec-2019 16:00:00","WIND_ACTUAL","ALL",1070
"23-Dec-2019 16:15:00","WIND_ACTUAL","ALL",970
"23-Dec-2019 16:30:00","WIND_ACTUAL","ALL",899
"23-Dec-2019 16:45:00","WIND_ACTUAL","ALL",917
"23-Dec-2019 17:00:00","WIND_ACTUAL","ALL",977
"23-Dec-2019 17:15:00","WIND_ACTUAL","ALL",990
"23-Dec-2019 17:30:00","WIND_ACTUAL","ALL",935
"23-Dec-2019 17:45:00","WIND_ACTUAL","ALL",957
"23-Dec-2019 18:00:00","WIND_ACTUAL","ALL",965
"23-Dec-2019 18:15:00","WIND_ACTUAL","ALL",1035
"23-Dec-2019 18:30:00","WIND_ACTUAL","ALL",1075
"23-Dec-2019 18:45:00","WIND_ACTUAL","ALL",1149
"23-Dec-2019 19:00:00","WIND_ACTUAL","ALL",1194
"23-Dec-2019 19:15:00","WIND_ACTUAL","ALL",1224
"23-Dec-2019 19:30:00","WIND_ACTUAL","ALL",1204
"23-Dec-2019 19:45:00","WIND_ACTUAL","ALL",1261
"23-Dec-2019 20:00:00","WIND_ACTUAL","ALL",1362
"23-Dec-2019 20:15:00","WIND_ACTUAL","ALL",1355
"23-Dec-2019 20:30:00","WIND_ACTUAL","ALL",1375
"23-Dec-2019 20:45:00","WIND_ACTUAL","ALL",1311
"23-Dec-2019 21:00:00","WIND_ACTUAL","ALL",1288
"23-Dec-2019 21:15:00","WIND_ACTUAL","ALL",1231
"23-Dec-2019 21:30:00","WIND_ACTUAL","ALL",1101
"23-Dec-2019 21:45:00","WIND_ACTUAL","ALL",1047
"23-Dec-2019 22:00:00","WIND_ACTUAL","ALL",998
"23-Dec-2019 22:15:00","WIND_ACTUAL","ALL",993
"23-Dec-2019 22:30:00","WIND_ACTUAL","ALL",957
"23-Dec-2019 22:45:00","WIND_ACTUAL","ALL",964
"23-Dec-2019 23:00:00","WIND_ACTUAL","ALL",1051
"23-Dec-2019 23:15:00","WIND_ACTUAL","ALL",1013
"23-Dec-2019 23:30:00","WIND_ACTUAL","ALL",1077
"23-Dec-2019 23:45:00","WIND_ACTUAL","ALL",1093
"24-Dec-2019 00:00:00","WIND_ACTUAL","ALL",1190
"24-Dec-2019 00:15:00","WIND_ACTUAL","ALL",1214
"24-Dec-2019 00:30:00","WIND_ACTUAL","ALL",1306
"24-Dec-2019 00:45:00","WIND_ACTUAL","ALL",1378
"24-Dec-2019 01:00:00","WIND_ACTUAL","ALL",1349
"24-Dec-2019 01:15:00","WIND_ACTUAL","ALL",1336
"24-Dec-2019 01:30:00","WIND_ACTUAL","ALL",1296
"24-Dec-2019 01:45:00","WIND_ACTUAL","ALL",1364
"24-Dec-2019 02:00:00","WIND_ACTUAL","ALL",1438
"24-Dec-2019 02:15:00","WIND_ACTUAL","ALL",1438
"24-Dec-2019 02:30:00","WIND_ACTUAL","ALL",1463
"24-Dec-2019 02:45:00","WIND_ACTUAL","ALL",1559
"24-Dec-2019 03:00:00","WIND_ACTUAL","ALL",1649
"24-Dec-2019 03:15:00","WIND_ACTUAL","ALL",1623
"24-Dec-2019 03:30:00","WIND_ACTUAL","ALL",1688
"24-Dec-2019 03:45:00","WIND_ACTUAL","ALL",1761
"24-Dec-2019 04:00:00","WIND_ACTUAL","ALL",1808
"24-Dec-2019 04:15:00","WIND_ACTUAL","ALL",1835
"24-Dec-2019 04:30:00","WIND_ACTUAL","ALL",1828
"24-Dec-2019 04:45:00","WIND_ACTUAL","ALL",1725
"24-Dec-2019 05:00:00","WIND_ACTUAL","ALL",1670
"24-Dec-2019 05:15:00","WIND_ACTUAL","ALL",1716
"24-Dec-2019 05:30:00","WIND_ACTUAL","ALL",1717
"24-Dec-2019 05:45:00","WIND_ACTUAL","ALL",1669
"24-Dec-2019 06:00:00","WIND_ACTUAL","ALL",1603
"24-Dec-2019 06:15:00","WIND_ACTUAL","ALL",1534
"24-Dec-2019 06:30:00","WIND_ACTUAL","ALL",1512
"24-Dec-2019 06:45:00","WIND_ACTUAL","ALL",1423
"24-Dec-2019 07:00:00","WIND_ACTUAL","ALL",1238
"24-Dec-2019 07:15:00","WIND_ACTUAL","ALL",1213
"24-Dec-2019 07:30:00","WIND_ACTUAL","ALL",1240
"24-Dec-2019 07:45:00","WIND_ACTUAL","ALL",1204
"24-Dec-2019 08:00:00","WIND_ACTUAL","ALL",1114
"24-Dec-2019 08:15:00","WIND_ACTUAL","ALL",1014
"24-Dec-2019 08:30:00","WIND_ACTUAL","ALL",984
"24-Dec-2019 08:45:00","WIND_ACTUAL","ALL",961
"24-Dec-2019 09:00:00","WIND_ACTUAL","ALL",896
"24-Dec-2019 09:15:00","WIND_ACTUAL","ALL",830
"24-Dec-2019 09:30:00","WIND_ACTUAL","ALL",752
"24-Dec-2019 09:45:00","WIND_ACTUAL","ALL",697
"24-Dec-2019 10:00:00","WIND_ACTUAL","ALL",695
"24-Dec-2019 10:15:00","WIND_ACTUAL","ALL",668
"24-Dec-2019 10:30:00","WIND_ACTUAL","ALL",676
"24-Dec-2019 10:45:00","WIND_ACTUAL","ALL",671
"24-Dec-2019 11:00:00","WIND_ACTUAL","ALL",704
"24-Dec-2019 11:15:00","WIND_ACTUAL","ALL",794
"24-Dec-2019 11:30:00","WIND_ACTUAL","ALL",901
"24-Dec-2019 11:45:00","WIND_ACTUAL","ALL",940
"24-Dec-2019 12:00:00","WIND_ACTUAL","ALL",1141
"24-Dec-2019 12:15:00","WIND_ACTUAL","ALL",1273
"24-Dec-2019 12:30:00","WIND_ACTUAL","ALL",1413
"24-Dec-2019 12:45:00","WIND_ACTUAL","ALL",1606
"24-Dec-2019 13:00:00","WIND_ACTUAL","ALL",1624
"24-Dec-2019 13:15:00","WIND_ACTUAL","ALL",1626
"24-Dec-2019 13:30:00","WIND_ACTUAL","ALL",1651
"24-Dec-2019 13:45:00","WIND_ACTUAL","ALL",1648
"24-Dec-2019 14:00:00","WIND_ACTUAL","ALL",1626
"24-Dec-2019 14:15:00","WIND_ACTUAL","ALL",1638
"24-Dec-2019 14:30:00","WIND_ACTUAL","ALL",1720
"24-Dec-2019 14:45:00","WIND_ACTUAL","ALL",1751
"24-Dec-2019 15:00:00","WIND_ACTUAL","ALL",1723
"24-Dec-2019 15:15:00","WIND_ACTUAL","ALL",1717
"24-Dec-2019 15:30:00","WIND_ACTUAL","ALL",1775
"24-Dec-2019 15:45:00","WIND_ACTUAL","ALL",1791
"24-Dec-2019 16:00:00","WIND_ACTUAL","ALL",1759
"24-Dec-2019 16:15:00","WIND_ACTUAL","ALL",1812
"24-Dec-2019 16:30:00","WIND_ACTUAL","ALL",1934
"24-Dec-2019 16:45:00","WIND_ACTUAL","ALL",1944
"24-Dec-2019 17:00:00","WIND_ACTUAL","ALL",1970
"24-Dec-2019 17:15:00","WIND_ACTUAL","ALL",1943
"24-Dec-2019 17:30:00","WIND_ACTUAL","ALL",1907
"24-Dec-2019 17:45:00","WIND_ACTUAL","ALL",1881
"24-Dec-2019 18:00:00","WIND_ACTUAL","ALL",1818
"24-Dec-2019 18:15:00","WIND_ACTUAL","ALL",1875
"24-Dec-2019 18:30:00","WIND_ACTUAL","ALL",1856
"24-Dec-2019 18:45:00","WIND_ACTUAL","ALL",1839
"24-Dec-2019 19:00:00","WIND_ACTUAL","ALL",1817
"24-Dec-2019 19:15:00","WIND_ACTUAL","ALL",1774
"24-Dec-2019 19:30:00","WIND_ACTUAL","ALL",1757
"24-Dec-2019 19:45:00","WIND_ACTUAL","ALL",1730
"24-Dec-2019 20:00:00","WIND_ACTUAL","ALL",1704
"24-Dec-2019 20:15:00","WIND_ACTUAL","ALL",1677
"24-Dec-2019 20:30:00","WIND_ACTUAL","ALL",1668
"24-Dec-2019 20:45:00","WIND_ACTUAL","ALL",1606
"24-Dec-2019 21:00:00","WIND_ACTUAL","ALL",1508
"24-Dec-2019 21:15:00","WIND_ACTUAL","ALL",1435
"24-Dec-2019 21:30:00","WIND_ACTUAL","ALL",1314
"24-Dec-2019 21:45:00","WIND_ACTUAL","ALL",1302
"24-Dec-2019 22:00:00","WIND_ACTUAL","ALL",1317
"24-Dec-2019 22:15:00","WIND_ACTUAL","ALL",1284
"24-Dec-2019 22:30:00","WIND_ACTUAL","ALL",1305
"24-Dec-2019 22:45:00","WIND_ACTUAL","ALL",1228
"24-Dec-2019 23:00:00","WIND_ACTUAL","ALL",1191
"24-Dec-2019 23:15:00","WIND_ACTUAL","ALL",1213
"24-Dec-2019 23:30:00","WIND_ACTUAL","ALL",1181
"24-Dec-2019 23:45:00","WIND_ACTUAL","ALL",1099
"25-Dec-2019 00:00:00","WIND_ACTUAL","ALL",1071
"25-Dec-2019 00:15:00","WIND_ACTUAL","ALL",1011
"25-Dec-2019 00:30:00","WIND_ACTUAL","ALL",975
"25-Dec-2019 00:45:00","WIND_ACTUAL","ALL",963
"25-Dec-2019 01:00:00","WIND_ACTUAL","ALL",942
"25-Dec-2019 01:15:00","WIND_ACTUAL","ALL",952
"25-Dec-2019 01:30:00","WIND_ACTUAL","ALL",907
"25-Dec-2019 01:45:00","WIND_ACTUAL","ALL",919
"25-Dec-2019 02:00:00","WIND_ACTUAL","ALL",849
"25-Dec-2019 02:15:00","WIND_ACTUAL","ALL",799
"25-Dec-2019 02:30:00","WIND_ACTUAL","ALL",762
"25-Dec-2019 02:45:00","WIND_ACTUAL","ALL",755
"25-Dec-2019 03:00:00","WIND_ACTUAL","ALL",635
"25-Dec-2019 03:15:00","WIND_ACTUAL","ALL",599
"25-Dec-2019 03:30:00","WIND_ACTUAL","ALL",558
"25-Dec-2019 03:45:00","WIND_ACTUAL","ALL",526
"25-Dec-2019 04:00:00","WIND_ACTUAL","ALL",484
"25-Dec-2019 04:15:00","WIND_ACTUAL","ALL",460
"25-Dec-2019 04:30:00","WIND_ACTUAL","ALL",443
"25-Dec-2019 04:45:00","WIND_ACTUAL","ALL",407
"25-Dec-2019 05:00:00","WIND_ACTUAL","ALL",416
"25-Dec-2019 05:15:00","WIND_ACTUAL","ALL",384
"25-Dec-2019 05:30:00","WIND_ACTUAL","ALL",376
"25-Dec-2019 05:45:00","WIND_ACTUAL","ALL",311
"25-Dec-2019 06:00:00","WIND_ACTUAL","ALL",303
"25-Dec-2019 06:15:00","WIND_ACTUAL","ALL",284
"25-Dec-2019 06:30:00","WIND_ACTUAL","ALL",260
"25-Dec-2019 06:45:00","WIND_ACTUAL","ALL",225
"25-Dec-2019 07:00:00","WIND_ACTUAL","ALL",222
"25-Dec-2019 07:15:00","WIND_ACTUAL","ALL",229
"25-Dec-2019 07:30:00","WIND_ACTUAL","ALL",276
"25-Dec-2019 07:45:00","WIND_ACTUAL","ALL",293
"25-Dec-2019 08:00:00","WIND_ACTUAL","ALL",354
